"MEAS","ELEMENT","pct","err"
"394","K","1.1753","0.04182"
"394","Ti","0.8103","0.00224"
"394","P","0.3518","0.00558"
"394","Mg","0.3442","0.08386"
"394","Ba","0.0463","0.00300"
"394","Cr","0.0369","0.00420"
"394","Zr","0.0273","0.00023"
"394","Mn","0.0265","0.00256"
"394","Sr","0.0131","0.00018"
"394","Rb","0.0111","0.00019"
"394","Ni","0.0092","0.00083"
"394","Zn","0.0061","0.00045"
"394","Cu","0.0047","0.00059"
"394","Nb","0.0045","0.00016"
"394","Ta","0.0042","0.00121"
"394","Pb","0.0032","0.00032"
"394","Th","0.0023","0.00019"
"394","Hg","0.0015","0.00038"
"395","Si","30.3239","0.03280"
"395","Al","9.6530","0.03667"
"395","Fe","3.8987","0.01342"
"395","Ca","1.2717","0.00264"
"395","K","1.2640","0.04333"
"395","Ti","0.7970","0.00222"
"395","P","0.3063","0.00544"
"395","Ba","0.0372","0.00289"
"395","Cr","0.0322","0.00415"
"395","Zr","0.0277","0.00023"
"395","Mn","0.0230","0.00241"
"395","Sr","0.0125","0.00017"
"395","Rb","0.0105","0.00018"
"395","Ni","0.0091","0.00080"
"395","Zn","0.0054","0.00043"
"395","Cu","0.0049","0.00059"
"395","Nb","0.0045","0.00016"
"395","Ta","0.0045","0.00119"
"395","Pb","0.0028","0.00031"
"395","Th","0.0020","0.00018"
"395","Hg","0.0013","0.00037"
"395","Se","0.0004","0.00012"
"395","As","0.0003","0.00016"
"396","Si","29.9673","0.03446"
"396","Al","9.4796","0.03856"
"396","Fe","4.4144","0.01524"
"396","K","1.5911","0.04752"
"396","Ca","1.2645","0.00279"
"396","Ti","0.8238","0.00240"
"396","P","0.3269","0.00586"
"396","Ba","0.0417","0.00311"
"396","Zr","0.0308","0.00026"
"396","Cr","0.0307","0.00449"
"396","Mn","0.0259","0.00278"
"396","Sr","0.0136","0.00019"
"396","Rb","0.0124","0.00021"
"396","Ni","0.0092","0.00089"
"396","Sb","0.0079","0.00102"
"396","Zn","0.0071","0.00049"
"396","Cu","0.0051","0.00065"
"396","Nb","0.0048","0.00018"
"396","Co","0.0044","0.00111"
"396","Ta","0.0038","0.00130"
"396","Pb","0.0033","0.00035"
"396","Th","0.0023","0.00019"
"396","Hg","0.0015","0.00040"
"397","Si","30.0917","0.03526"
"397","Al","11.1219","0.04146"
"397","Fe","1.5528","0.00935"
"397","K","1.3698","0.05321"
"397","Ti","1.2974","0.00300"
"397","P","0.7274","0.00821"
"397","V","0.2124","0.00137"
"397","Ca","0.1215","0.00112"
"397","Zr","0.0473","0.00029"
"397","Cr","0.0397","0.00496"
"397","Nb","0.0076","0.00019"
"397","Rb","0.0068","0.00016"
"397","Cu","0.0067","0.00062"
"397","Mn","0.0065","0.00258"
"397","Ta","0.0053","0.00123"
"397","Pb","0.0048","0.00036"
"397","Zn","0.0045","0.00043"
"397","Hg","0.0027","0.00041"
"397","Th","0.0026","0.00019"
"397","As","0.0006","0.00018"
"398","Si","30.1073","0.04048"
"398","Al","10.4459","0.04678"
"398","K","2.0207","0.06650"
"398","Fe","1.7693","0.01164"
"398","Ti","1.3505","0.00358"
"398","P","0.7229","0.00956"
"398","V","0.2350","0.00169"
"398","Ca","0.1722","0.00148"
"398","Zr","0.0504","0.00036"
"398","Cr","0.0364","0.00577"
"398","Cu","0.0083","0.00076"
"398","Nb","0.0078","0.00023"
"398","Rb","0.0077","0.00019"
"398","Zn","0.0075","0.00055"
"398","Ta","0.0074","0.00150"
"398","Pb","0.0065","0.00044"
"398","Ni","0.0053","0.00090"
"398","Th","0.0030","0.00022"
"398","Hg","0.0029","0.00048"
"398","Sr","0.0016","0.00012"
"398","Tl","0.0009","0.00038"
"398","As","0.0005","0.00020"
"399","Si","30.0765","0.03562"
"399","Al","10.7499","0.04140"
"399","Fe","1.5046","0.00935"
"399","K","1.4339","0.05419"
"399","Ti","1.3374","0.00310"
"399","P","0.9860","0.00931"
"399","V","0.2225","0.00142"
"399","Ca","0.1275","0.00115"
"399","Zr","0.0471","0.00030"
"399","Cr","0.0323","0.00476"
"399","Rb","0.0077","0.00016"
"399","Cu","0.0077","0.00065"
"399","Nb","0.0072","0.00019"
"399","Pb","0.0061","0.00038"
"399","Ta","0.0053","0.00125"
"399","Zn","0.0053","0.00044"
"399","Sb","0.0042","0.00103"
"399","Th","0.0028","0.00019"
"399","Hg","0.0027","0.00041"
"400","Si","30.3785","0.04034"
"400","Al","8.8793","0.04394"
"400","K","2.1242","0.06596"
"400","Fe","1.7179","0.01166"
"400","Ti","1.6986","0.00402"
"400","P","1.3756","0.01211"
"400","Ca","0.3641","0.00195"
"400","V","0.2369","0.00170"
"400","Zr","0.0807","0.00045"
"400","Cr","0.0322","0.00566"
"400","Nb","0.0090","0.00024"
"400","Mn","0.0069","0.00304"
"400","Cu","0.0064","0.00076"
"400","Ta","0.0060","0.00153"
"400","Pb","0.0053","0.00045"
"400","Zn","0.0052","0.00052"
"400","Rb","0.0040","0.00016"
"400","Sr","0.0029","0.00014"
"400","Th","0.0025","0.00022"
"400","Hg","0.0023","0.00048"
"401","Si","30.8872","0.03563"
"401","Al","9.3226","0.03895"
"401","Ti","1.5936","0.00337"
"401","Fe","1.5218","0.00941"
"401","K","1.4817","0.05391"
"401","P","1.1824","0.00994"
"401","Ca","0.3255","0.00160"
"401","V","0.2231","0.00142"
"401","Zr","0.0694","0.00035"
"401","Cr","0.0326","0.00461"
"401","Nb","0.0081","0.00019"
"401","Mn","0.0076","0.00246"
"401","Cu","0.0059","0.00058"
"401","Ta","0.0058","0.00115"
"401","Ni","0.0051","0.00072"
"401","Pb","0.0050","0.00036"
"401","Zn","0.0048","0.00041"
"401","Rb","0.0034","0.00013"
"401","Sr","0.0023","0.00011"
"401","Th","0.0021","0.00019"
"401","Hg","0.0019","0.00038"
"402","Si","31.0322","0.03534"
"402","Al","9.2520","0.03840"
"402","Fe","1.6577","0.00972"
"402","Ti","1.5193","0.00326"
"402","K","1.4662","0.05304"
"402","P","1.0958","0.00952"
"402","Ca","0.3258","0.00158"
"402","V","0.2257","0.00141"
"402","Zr","0.0719","0.00036"
"402","Cr","0.0350","0.00470"
"402","Mn","0.0085","0.00251"
"402","Nb","0.0081","0.00020"
"402","Ta","0.0052","0.00128"
"402","Pb","0.0050","0.00036"
"402","Cu","0.0045","0.00061"
"402","Zn","0.0041","0.00043"
"402","Rb","0.0035","0.00013"
"402","Sr","0.0025","0.00011"
"402","Th","0.0019","0.00018"
"402","Hg","0.0019","0.00039"
"402","Mo","0.0010","0.00020"
"403","Si","31.5167","0.03398"
"403","Al","8.0967","0.03492"
"403","P","1.7789","0.01119"
"403","Ti","1.4443","0.00309"
"403","K","1.4083","0.04946"
"403","Fe","1.1711","0.00799"
"403","Ca","0.5545","0.00191"
"403","V","0.2036","0.00130"
"403","Zr","0.1065","0.00041"
"403","Cr","0.0345","0.00487"
"403","Ba","0.0217","0.00286"
"403","Mn","0.0078","0.00252"
"403","Nb","0.0069","0.00018"
"403","Sr","0.0069","0.00014"
"403","Ta","0.0050","0.00121"
"403","Pb","0.0037","0.00032"
"403","Rb","0.0028","0.00012"
"403","Th","0.0015","0.00017"
"403","Hg","0.0013","0.00035"
"403","As","0.0004","0.00016"
"404","Si","31.8349","0.03391"
"404","Al","7.9659","0.03453"
"404","P","1.6055","0.01069"
"404","Ti","1.4727","0.00310"
"404","K","1.3461","0.05019"
"404","Fe","1.1968","0.00801"
"404","Ca","0.5230","0.00185"
"404","V","0.2089","0.00132"
"404","Zr","0.1071","0.00041"
"404","Cr","0.0378","0.00466"
"404","Mn","0.0102","0.00252"
"404","Nb","0.0073","0.00018"
"404","Sr","0.0059","0.00013"
"404","Ta","0.0050","0.00117"
"404","Pb","0.0045","0.00034"
"404","Zn","0.0031","0.00038"
"404","Rb","0.0029","0.00012"
"404","Th","0.0018","0.00017"
"404","Hg","0.0014","0.00036"
"405","Si","31.6719","0.03441"
"405","Al","7.8166","0.03486"
"405","P","1.6678","0.01102"
"405","Ti","1.4587","0.00314"
"405","K","1.3470","0.05050"
"405","Fe","1.3244","0.00859"
"405","Ca","0.6008","0.00200"
"405","V","0.2014","0.00132"
"405","Zr","0.1141","0.00043"
"405","Cr","0.0323","0.00500"
"405","Mn","0.0108","0.00274"
"405","Nb","0.0077","0.00019"
"405","Sr","0.0064","0.00014"
"405","Ta","0.0055","0.00121"
"405","Ni","0.0051","0.00076"
"405","Pb","0.0048","0.00035"
"405","Rb","0.0031","0.00013"
"405","Zn","0.0030","0.00039"
"405","Th","0.0019","0.00018"
"405","Hg","0.0010","0.00037"
"406","Si","31.5168","0.03425"
"406","Al","9.9700","0.03778"
"406","Ti","1.3860","0.00297"
"406","K","1.2557","0.04910"
"406","Fe","1.2044","0.00796"
"406","P","0.5911","0.00722"
"406","Ca","0.3532","0.00155"
"406","V","0.2055","0.00129"
"406","Zr","0.0696","0.00033"
"406","Nb","0.0076","0.00017"
"406","Mn","0.0064","0.00252"
"406","Pb","0.0049","0.00033"
"406","Ta","0.0046","0.00117"
"406","Rb","0.0041","0.00013"
"406","Zn","0.0039","0.00040"
"406","Sr","0.0026","0.00010"
"406","Th","0.0023","0.00017"
"406","Hg","0.0018","0.00036"
"407","Si","31.5905","0.03536"
"407","Al","9.7988","0.03872"
"407","K","1.3773","0.05131"
"407","Ti","1.3701","0.00306"
"407","Fe","1.1799","0.00817"
"407","P","0.6318","0.00763"
"407","Ca","0.3171","0.00154"
"407","V","0.2185","0.00137"
"407","Zr","0.0710","0.00034"
"407","Cr","0.0352","0.00488"
"407","Mn","0.0086","0.00259"
"407","Nb","0.0072","0.00018"
"407","Ta","0.0054","0.00126"
"407","Rb","0.0045","0.00014"
"407","Pb","0.0044","0.00035"
"407","Zn","0.0041","0.00042"
"407","Sr","0.0024","0.00011"
"407","Th","0.0022","0.00018"
"407","Hg","0.0014","0.00038"
"407","As","0.0004","0.00017"
"408","Si","31.6126","0.03645"
"408","Al","9.7346","0.03983"
"408","K","1.5205","0.05389"
"408","Ti","1.4669","0.00327"
"408","Fe","1.2227","0.00858"
"408","P","0.4881","0.00722"
"408","Ca","0.3442","0.00165"
"408","V","0.2217","0.00143"
"408","Zr","0.0690","0.00035"
"408","Cr","0.0337","0.00501"
"408","Nb","0.0073","0.00019"
"408","Ta","0.0064","0.00125"
"408","Pb","0.0049","0.00035"
"408","Zn","0.0044","0.00042"
"408","Rb","0.0040","0.00014"
"408","Sr","0.0025","0.00011"
"408","Th","0.0020","0.00018"
"408","Hg","0.0018","0.00037"
"408","Mo","0.0011","0.00020"
"409","Si","31.5293","0.03217"
"409","Al","10.2029","0.03555"
"409","Ti","1.1616","0.00256"
"409","K","1.0970","0.04163"
"409","Fe","1.0636","0.00692"
"409","Ca","0.6275","0.00185"
"409","P","0.5880","0.00658"
"409","Zr","0.0501","0.00026"
"409","Mn","0.0133","0.00210"
"409","Sr","0.0088","0.00013"
"409","Rb","0.0071","0.00014"
"409","Nb","0.0055","0.00014"
"409","Zn","0.0047","0.00035"
"409","Ta","0.0042","0.00097"
"409","Pb","0.0039","0.00028"
"409","Th","0.0014","0.00014"
"410","Si","31.7255","0.03253"
"410","Al","9.8704","0.03551"
"410","K","1.1647","0.04344"
"410","Ti","1.1494","0.00258"
"410","Fe","1.0531","0.00696"
"410","Ca","0.6437","0.00189"
"410","P","0.5761","0.00666"
"410","Zr","0.0485","0.00026"
"410","Mn","0.0110","0.00209"
"410","Sr","0.0086","0.00013"
"410","Rb","0.0069","0.00014"
"410","Nb","0.0054","0.00014"
"410","Zn","0.0047","0.00035"
"410","Ta","0.0043","0.00098"
"410","Pb","0.0038","0.00028"
"410","Th","0.0016","0.00014"
"411","Si","32.1185","0.03297"
"411","Al","9.6193","0.03545"
"411","K","1.1379","0.04445"
"411","Ti","1.1225","0.00258"
"411","Fe","1.0339","0.00698"
"411","Ca","0.6358","0.00191"
"411","P","0.5438","0.00662"
"411","Zr","0.0491","0.00026"
"411","Ba","0.0205","0.00221"
"411","Mn","0.0096","0.00208"
"411","Sr","0.0085","0.00013"
"411","Rb","0.0066","0.00013"
"411","Nb","0.0053","0.00014"
"411","Zn","0.0043","0.00034"
"411","Pb","0.0040","0.00029"
"411","Co","0.0033","0.00091"
"411","Ta","0.0027","0.00093"
"411","Th","0.0013","0.00013"
"412","Si","30.1000","0.03748"
"412","Al","10.6815","0.04335"
"412","K","1.8733","0.05476"
"412","Fe","1.2462","0.00899"
"412","Ti","1.0770","0.00297"
"412","Ca","0.7265","0.00237"
"412","P","0.6577","0.00821"
"412","Mg","0.3838","0.09950"
"412","V","0.2052","0.00144"
"412","Zr","0.0592","0.00034"
"412","Mn","0.0284","0.00297"
"412","Rb","0.0207","0.00026"
"412","Sr","0.0097","0.00017"
"412","Zn","0.0085","0.00047"
"412","Ni","0.0067","0.00077"
"412","Nb","0.0065","0.00018"
"412","Ta","0.0060","0.00119"
"412","Pb","0.0050","0.00037"
"412","Sb","0.0042","0.00104"
"412","Th","0.0018","0.00019"
"412","Hg","0.0009","0.00037"
"413","Si","30.8109","0.03296"
"413","Al","11.0583","0.03803"
"413","K","1.2434","0.04417"
"413","Ti","1.0040","0.00245"
"413","Fe","0.9364","0.00662"
"413","Ca","0.5456","0.00179"
"413","P","0.5258","0.00657"
"413","Mg","0.2645","0.08473"
"413","Zr","0.0477","0.00026"
"413","Rb","0.0162","0.00019"
"413","Mn","0.0090","0.00210"
"413","Sr","0.0073","0.00012"
"413","Nb","0.0052","0.00014"
"413","Zn","0.0042","0.00034"
"413","Ta","0.0038","0.00096"
"413","Co","0.0033","0.00090"
"413","Pb","0.0033","0.00028"
"413","Th","0.0016","0.00014"
"414","Si","31.2233","0.03253"
"414","Al","10.7238","0.03682"
"414","K","1.2469","0.04298"
"414","Ti","0.9311","0.00233"
"414","Fe","0.8569","0.00621"
"414","Ca","0.5715","0.00179"
"414","P","0.4768","0.00621"
"414","Mg","0.3020","0.08053"
"414","Zr","0.0445","0.00024"
"414","Rb","0.0161","0.00018"
"414","Mn","0.0085","0.00205"
"414","Sr","0.0070","0.00012"
"414","Zn","0.0061","0.00034"
"414","Nb","0.0048","0.00013"
"414","Ta","0.0036","0.00088"
"414","Pb","0.0031","0.00025"
"414","Th","0.0012","0.00013"
"415","Si","30.9747","0.03367"
"415","Al","8.9354","0.03623"
"415","Fe","4.5294","0.01471"
"415","K","1.2784","0.04720"
"415","Ti","0.8409","0.00231"
"415","P","0.5567","0.00691"
"415","V","0.2106","0.00127"
"415","Ca","0.1799","0.00117"
"415","Zr","0.0368","0.00027"
"415","Cr","0.0328","0.00425"
"415","Ba","0.0211","0.00311"
"415","Mn","0.0081","0.00241"
"415","Rb","0.0079","0.00017"
"415","Ni","0.0072","0.00086"
"415","Zn","0.0067","0.00047"
"415","Sr","0.0047","0.00013"
"415","Ta","0.0047","0.00130"
"415","Nb","0.0045","0.00018"
"415","Cu","0.0040","0.00062"
"415","Co","0.0037","0.00107"
"415","Pb","0.0029","0.00034"
"415","Th","0.0023","0.00019"
"415","Hg","0.0021","0.00041"
"415","As","0.0004","0.00018"
"416","Si","31.2812","0.03377"
"416","Al","8.6798","0.03579"
"416","Fe","4.6282","0.01485"
"416","K","1.1604","0.04679"
"416","Ti","0.7908","0.00224"
"416","P","0.5350","0.00681"
"416","V","0.2235","0.00129"
"416","Ca","0.1468","0.00109"
"416","Zr","0.0353","0.00027"
"416","Cr","0.0346","0.00429"
"416","Ba","0.0328","0.00315"
"416","Mn","0.0092","0.00241"
"416","Rb","0.0081","0.00018"
"416","Ni","0.0068","0.00086"
"416","Zn","0.0059","0.00046"
"416","Sb","0.0049","0.00107"
"416","Ta","0.0048","0.00130"
"416","Nb","0.0046","0.00017"
"416","Co","0.0041","0.00107"
"416","Cu","0.0040","0.00062"
"416","Sr","0.0035","0.00012"
"416","Pb","0.0030","0.00034"
"416","Th","0.0027","0.00020"
"416","Hg","0.0019","0.00038"
"417","Si","31.5284","0.03470"
"417","Al","8.4270","0.03630"
"417","Fe","4.4492","0.01498"
"417","K","1.3048","0.04875"
"417","Ti","0.7844","0.00230"
"417","P","0.5522","0.00711"
"417","V","0.2151","0.00130"
"417","Ca","0.1372","0.00110"
"417","Zr","0.0370","0.00028"
"417","Ba","0.0291","0.00317"
"417","Mn","0.0109","0.00248"
"417","Rb","0.0086","0.00018"
"417","Ni","0.0063","0.00086"
"417","Zn","0.0055","0.00047"
"417","Cu","0.0054","0.00066"
"417","Ta","0.0046","0.00133"
"417","Nb","0.0044","0.00018"
"417","Sr","0.0043","0.00013"
"417","Pb","0.0032","0.00035"
"417","Hg","0.0026","0.00041"
"417","Th","0.0023","0.00019"
"418","Si","31.7852","0.03581"
"418","Al","9.6036","0.03869"
"418","K","1.5284","0.04929"
"418","Fe","1.1521","0.00814"
"418","Ti","1.0795","0.00278"
"418","Ca","0.8956","0.00244"
"418","P","0.4064","0.00649"
"418","Zr","0.0621","0.00032"
"418","Ba","0.0346","0.00260"
"418","Sr","0.0114","0.00017"
"418","Mn","0.0095","0.00245"
"418","Zn","0.0065","0.00042"
"418","Nb","0.0057","0.00016"
"418","Ni","0.0053","0.00073"
"418","Rb","0.0053","0.00014"
"418","Ta","0.0038","0.00112"
"418","Pb","0.0033","0.00030"
"418","Th","0.0015","0.00017"
"418","Se","0.0003","0.00012"
"419","Si","31.5906","0.03707"
"419","Al","9.6980","0.04038"
"419","K","1.5608","0.05230"
"419","Fe","1.1411","0.00839"
"419","Ti","1.0414","0.00285"
"419","Ca","0.9314","0.00259"
"419","P","0.4297","0.00691"
"419","Mg","0.1964","0.09541"
"419","Zr","0.0641","0.00034"
"419","Ba","0.0373","0.00277"
"419","Cr","0.0337","0.00464"
"419","Mn","0.0139","0.00244"
"419","Sr","0.0121","0.00018"
"419","Zn","0.0063","0.00044"
"419","Nb","0.0052","0.00017"
"419","Rb","0.0051","0.00015"
"419","Ta","0.0035","0.00116"
"419","Pb","0.0032","0.00033"
"419","Th","0.0014","0.00016"
"420","Si","31.7988","0.03533"
"420","Al","9.5261","0.03807"
"420","K","1.3945","0.04818"
"420","Fe","1.1725","0.00811"
"420","Ti","1.0310","0.00268"
"420","Ca","0.8845","0.00239"
"420","P","0.4109","0.00643"
"420","Mg","0.2874","0.08891"
"420","Zr","0.0628","0.00032"
"420","Ba","0.0519","0.00283"
"420","Sr","0.0128","0.00017"
"420","Mn","0.0097","0.00253"
"420","Zn","0.0075","0.00045"
"420","Nb","0.0054","0.00017"
"420","Rb","0.0048","0.00014"
"420","Ta","0.0043","0.00118"
"420","Pb","0.0033","0.00031"
"420","Th","0.0014","0.00016"
"421","Si","32.0573","0.03831"
"421","Al","9.2175","0.04074"
"421","K","1.6481","0.05562"
"421","Ti","1.1916","0.00310"
"421","Fe","1.0367","0.00823"
"421","P","0.6219","0.00818"
"421","Mg","0.3296","0.10124"
"421","V","0.2091","0.00144"
"421","Ca","0.2054","0.00141"
"421","Zr","0.0519","0.00032"
"421","Cr","0.0331","0.00457"
"421","Mn","0.0090","0.00239"
"421","Nb","0.0064","0.00018"
"421","Zn","0.0045","0.00041"
"421","Pb","0.0045","0.00034"
"421","Ta","0.0044","0.00111"
"421","Rb","0.0036","0.00013"
"421","Th","0.0022","0.00017"
"421","Sr","0.0016","0.00010"
"421","Hg","0.0016","0.00037"
"422","Si","32.2922","0.03931"
"422","Al","9.1498","0.04153"
"422","K","1.6924","0.05792"
"422","Ti","1.2017","0.00320"
"422","Fe","1.0709","0.00860"
"422","P","0.6376","0.00850"
"422","V","0.2096","0.00149"
"422","Ca","0.2092","0.00146"
"422","Zr","0.0526","0.00032"
"422","Mn","0.0088","0.00260"
"422","Nb","0.0067","0.00018"
"422","Zn","0.0053","0.00044"
"422","Ta","0.0048","0.00119"
"422","Pb","0.0047","0.00036"
"422","Rb","0.0036","0.00014"
"422","Th","0.0024","0.00019"
"422","Sr","0.0019","0.00010"
"422","Hg","0.0014","0.00038"
"423","Si","32.2308","0.04069"
"423","Al","9.0032","0.04278"
"423","K","1.9404","0.06168"
"423","Ti","1.2400","0.00338"
"423","Fe","1.0477","0.00888"
"423","P","0.6451","0.00885"
"423","V","0.2270","0.00161"
"423","Ca","0.2158","0.00155"
"423","Zr","0.0539","0.00035"
"423","Cr","0.0321","0.00494"
"423","Mn","0.0100","0.00266"
"423","Nb","0.0067","0.00019"
"423","Zn","0.0057","0.00046"
"423","Pb","0.0044","0.00037"
"423","Ta","0.0037","0.00121"
"423","Rb","0.0036","0.00014"
"423","Th","0.0021","0.00019"
"423","Sr","0.0019","0.00011"
"423","Hg","0.0014","0.00040"
"424","Si","28.5435","0.03347"
"424","Al","9.8915","0.03919"
"424","Fe","7.3653","0.01891"
"424","K","1.2317","0.04579"
"424","Ti","0.9756","0.00249"
"424","Ca","0.5179","0.00179"
"424","P","0.1245","0.00460"
"424","Ba","0.0516","0.00366"
"424","Zr","0.0471","0.00033"
"424","Mn","0.0461","0.00286"
"424","Cr","0.0394","0.00429"
"424","Ni","0.0120","0.00103"
"424","Zn","0.0104","0.00060"
"424","Rb","0.0084","0.00020"
"424","Nb","0.0060","0.00021"
"424","Sr","0.0057","0.00015"
"424","Cu","0.0050","0.00074"
"424","Co","0.0041","0.00105"
"424","Ta","0.0041","0.00154"
"424","Pb","0.0035","0.00040"
"424","Th","0.0028","0.00023"
"424","Hg","0.0011","0.00046"
"424","Se","0.0003","0.00016"
"425","Si","27.7163","0.03306"
"425","Al","10.1596","0.03971"
"425","Fe","8.4277","0.02016"
"425","K","1.3397","0.04559"
"425","Ti","0.9898","0.00250"
"425","Ca","0.5230","0.00179"
"425","V","0.2155","0.00127"
"425","P","0.1220","0.00451"
"425","Ba","0.0464","0.00374"
"425","Zr","0.0451","0.00034"
"425","Mn","0.0446","0.00294"
"425","Cr","0.0325","0.00427"
"425","Ni","0.0129","0.00112"
"425","Zn","0.0127","0.00064"
"425","Rb","0.0081","0.00020"
"425","Cu","0.0062","0.00080"
"425","Nb","0.0061","0.00022"
"425","Sr","0.0061","0.00016"
"425","Ta","0.0039","0.00161"
"425","Pb","0.0039","0.00044"
"425","Th","0.0025","0.00023"
"425","Hg","0.0010","0.00050"
"426","Si","27.8295","0.03239"
"426","Al","10.2145","0.03877"
"426","Fe","7.8990","0.01903"
"426","K","1.2213","0.04135"
"426","Ti","0.9495","0.00238"
"426","Ca","0.5444","0.00177"
"426","Mg","0.3088","0.08753"
"426","V","0.2097","0.00120"
"426","P","0.1357","0.00431"
"426","Ba","0.0457","0.00357"
"426","Zr","0.0434","0.00032"
"426","Mn","0.0397","0.00279"
"426","Cr","0.0362","0.00414"
"426","Zn","0.0105","0.00058"
"426","Ni","0.0099","0.00103"
"426","Rb","0.0092","0.00020"
"426","Sr","0.0064","0.00016"
"426","Nb","0.0059","0.00020"
"426","Cu","0.0043","0.00072"
"426","Ta","0.0039","0.00150"
"426","Co","0.0035","0.00108"
"426","Pb","0.0033","0.00038"
"426","Th","0.0020","0.00022"
"427","Si","29.9379","0.03528"
"427","Al","8.3224","0.03787"
"427","Fe","6.5959","0.01881"
"427","K","1.3513","0.04822"
"427","Ca","0.7504","0.00223"
"427","Ti","0.7410","0.00231"
"427","Mg","0.5440","0.10001"
"427","P","0.2388","0.00554"
"427","Zr","0.0423","0.00032"
"427","Ba","0.0414","0.00343"
"427","Cr","0.0326","0.00429"
"427","Mn","0.0268","0.00271"
"427","Zn","0.0093","0.00056"
"427","Sr","0.0088","0.00018"
"427","Ni","0.0086","0.00092"
"427","Rb","0.0085","0.00020"
"427","Cu","0.0058","0.00069"
"427","Ta","0.0048","0.00139"
"427","Nb","0.0045","0.00019"
"427","Sb","0.0040","0.00114"
"427","Pb","0.0031","0.00039"
"427","Th","0.0019","0.00021"
"428","Si","30.4634","0.03558"
"428","Al","8.0996","0.03750"
"428","Fe","6.4093","0.01858"
"428","K","1.2448","0.04900"
"428","Ca","0.7891","0.00229"
"428","Ti","0.7072","0.00228"
"428","Mg","0.3574","0.10028"
"428","P","0.2343","0.00560"
"428","Zr","0.0416","0.00032"
"428","Ba","0.0397","0.00341"
"428","Mn","0.0276","0.00276"
"428","Co","0.0094","0.00116"
"428","Zn","0.0087","0.00054"
"428","Rb","0.0086","0.00020"
"428","Sr","0.0086","0.00018"
"428","Ni","0.0074","0.00092"
"428","Cu","0.0050","0.00067"
"428","Nb","0.0043","0.00019"
"428","Ta","0.0040","0.00135"
"428","Pb","0.0030","0.00038"
"428","Th","0.0019","0.00021"
"428","Hg","0.0011","0.00043"
"429","Si","30.2845","0.03693"
"429","Al","7.8367","0.03859"
"429","Fe","6.6450","0.01985"
"429","K","1.4818","0.05112"
"429","Ca","0.8331","0.00245"
